Educational	sindh agriculture university <separator>  sindh agriculture university  ( sindhi  سنڌ زرعي يونيورسٽي ٽنڊو ڄام  )  is situated in tando jam town at 18 km from hyderabad on hyderabad-mirpurkhas highway and is about 200 km from karachi airport linked with super highway to hyderabad sindh agriculture university is ranked 4th best university in agriculture by the higher education commissionthe university is an academic complex of five faculties two centres one constituent college and directorate of advanced studies and research
Transportation	uss reedbird  ( amc-30 )  <separator>  uss reedbird  ( amc-30 )  was a reedbird-class coastal minesweeper acquired by the us
OfficeHolder	david baragwanath <separator>  sir william david baragwanath knzm qc  ( born 1940 )  is elected president of the united nations special tribunal for lebanon since 2010
Animal	parapielus reedi <separator>  parapielus reedi is a moth of the hepialidae family it is found in chile
Educational	ridley hall cambridge <separator>  ridley hall is a theological college located in sidgwick avenue in cambridge in the united kingdom which trains intending ministers for the church of england and other churches it was founded in 1881 and named in memory of nicholas ridley a leading protestant theologian of the sixteenth century
Building	gothenburg cathedral <separator>  gothenburg cathedral  ( swedish  gustavi domkyrka / göteborgs domkyrka )  is a cathedral in gothenburg the second largest city in sweden it is the seat of the bishop of the diocese of gothenburg in the church of sweden
Plant	ambrosia eriocentra <separator>  ambrosia eriocentra is a species of ragweed known by the common names woolly bursage and woollyfruit burr ragweed it is native to the southwestern united states where it grows in the deserts and surrounding ridges up to about 1700 meters in elevation this is a rounded shrub reaching over 15 meters in maximum height the stems are brownish gray in color with young twigs coated in light woolly fibers and older branches bare
Athlete	simon desthieux <separator>  simon desthieux born on  ( 1991-12-03 ) december 3 1991 is a french biathletehe competed in the 2014 winter olympics for france where he finished 46th in the sprint
OfficeHolder	pranay vivek patil <separator>  pranay vivek patil  ( [ˈpraːɳəj ˈpaːtil];   ( born 1986 )  )  is an indian politician born in bangalore he is the son of vivekrao patil an educationalist and grandson of politician vl patil he is an alumnus of the doon school he completed his mechanical engineering bachelor's degree in germanyhe was elected member to the district government of karnataka in january 2011 with the highest victory margin in the state  patil is also the youngest member in the district legislative council of belgaum
Film	slugterra  ghoul from beyond <separator>  slugterra  ghoul from beyond is an 2014 canadian animated film produced by the canadian company nerd corps entertainment and distributed by disney xd canada in canada it is the first movie of slugterra it premiered on march 30 2014 on disney xd in canada
Animal	heloderma <separator>  heloderma the only genus of the family helodermatidae consists of venomous lizards native to the southwestern united states mexico and as far south as guatemala it includes two separate species with six subspecies their closest living relatives are the anguid lizardshelodermatids  ( or beaded lizards )  are large stocky slow-moving reptiles that prefer semiarid habitats their tails are short and used as fat storage organs
Artist	aleksander fredro <separator>  aleksander fredro  ( 20 june 1793 – 15 july 1876 )  was a polish poet playwright and author active during polish romanticism in the period of partitions by neighboring empires his works including plays written in the octosyllabic verse  ( zemsta )  and in prose  ( damy i huzary )  as well as fables belong to the canon of polish literature
Plant	pentaclethra <separator>  pentaclethra is a genus of flowering plants in the legume family fabaceae it belongs to the subfamily mimosoideae some genus members occur in the central american region;  for example p macroloba is the dominant tree in certain seasonal swamp forests in coastal areas of the isthmian-atlantic moist forests
Animal	dotted garden eel <separator>  the dotted garden eel  ( gorgasia punctata also known as the peppered garden eel )  is an eel in the family congridae  ( conger/garden eels )  it was described by seth eugene meek and samuel frederick hildebrand in 1923 it is a non-migratory tropical marine eel which is known from the eastern central pacific ocean including costa rica el salvador guatemala honduras mexico nicaragua and panama
Athlete	vern campigatto <separator>  vern campigatto  ( born february 26 1948 )  is a canadian former professional ice hockey playercampigatto attended lakehead university where he played ciau hockey with the lakehead thunderwolvescampigatto went on to play seven seasons of professional hockey playing 433 games with the johnstown jets of the ehl/nahl and another 48 games with the johnstown wings of the northeastern hockey league before retiring following the 1978–79 season campigatto also appeared in the 1977 movie slap shot
